Date,BEST_EPS,IS_EPS,DVD_SH_LAST,RETURN_COM_EQY,BEST_ROE,FAIR_VALUE,BOOK_VAL_PER_SH,EOD_RISK_FREE_RATE_MID
3/8/2002,#N/A N/A,34.05,0,7.13,#N/A N/A,#N/A N/A,485.85,#N/A N/A
3/11/2002,#N/A N/A,34.07,0,7.13,#N/A N/A,#N/A N/A,485.91,#N/A N/A
3/12/2002,#N/A N/A,34.06,0,7.13,#N/A N/A,#N/A N/A,485.81,#N/A N/A
3/13/2002,#N/A N/A,34.08,0,7.13,#N/A N/A,#N/A N/A,485.99,#N/A N/A
3/14/2002,#N/A N/A,34.06,0,7.13,#N/A N/A,#N/A N/A,485.86,#N/A N/A
3/15/2002,#N/A N/A,34.37,0,7.14,#N/A N/A,#N/A N/A,489.23,#N/A N/A
3/18/2002,#N/A N/A,34.37,0,7.14,#N/A N/A,#N/A N/A,489.31,#N/A N/A
3/19/2002,#N/A N/A,34.37,0,7.14,#N/A N/A,#N/A N/A,489.27,#N/A N/A
3/20/2002,#N/A N/A,34.36,0,7.14,#N/A N/A,#N/A N/A,489.25,#N/A N/A
3/21/2002,#N/A N/A,34.34,0,7.14,#N/A N/A,#N/A N/A,489.16,#N/A N/A
3/22/2002,#N/A N/A,34.35,0,7.14,#N/A N/A,#N/A N/A,489.16,#N/A N/A
3/25/2002,#N/A N/A,34.36,0,7.14,#N/A N/A,#N/A N/A,489.24,#N/A N/A
3/26/2002,#N/A N/A,34.35,0.032291,7.14,#N/A N/A,#N/A N/A,489.11,#N/A N/A
3/27/2002,#N/A N/A,34.33,0.030805,7.14,#N/A N/A,#N/A N/A,489.1,#N/A N/A
3/28/2002,#N/A N/A,34.48,0,7.18,#N/A N/A,#N/A N/A,488.03,#N/A N/A
3/29/2002,#N/A N/A,34.49,0,7.18,#N/A N/A,#N/A N/A,488,#N/A N/A
4/1/2002,#N/A N/A,34.5,0,6.66,#N/A N/A,#N/A N/A,496.96,#N/A N/A
4/2/2002,#N/A N/A,34.5,0,6.66,#N/A N/A,#N/A N/A,497.04,#N/A N/A
4/3/2002,#N/A N/A,34.5,0,6.66,#N/A N/A,#N/A N/A,497.11,#N/A N/A
4/4/2002,#N/A N/A,34.48,0,6.66,#N/A N/A,#N/A N/A,496.97,#N/A N/A
4/5/2002,#N/A N/A,34.48,0,6.66,#N/A N/A,#N/A N/A,496.99,#N/A N/A
4/8/2002,#N/A N/A,34.48,0.127497,6.66,#N/A N/A,#N/A N/A,496.96,#N/A N/A
4/9/2002,#N/A N/A,34.46,0,6.66,#N/A N/A,#N/A N/A,496.82,#N/A N/A
4/10/2002,#N/A N/A,34.46,0,6.66,#N/A N/A,#N/A N/A,496.79,#N/A N/A
4/11/2002,#N/A N/A,34.44,0.014172,6.66,#N/A N/A,#N/A N/A,496.7,#N/A N/A
4/12/2002,#N/A N/A,34.44,0.059494,6.66,#N/A N/A,#N/A N/A,496.71,#N/A N/A
4/15/2002,#N/A N/A,34.43,0.036091,6.66,#N/A N/A,#N/A N/A,496.68,#N/A N/A
4/16/2002,#N/A N/A,34.42,0.01389,6.66,#N/A N/A,#N/A N/A,496.68,#N/A N/A
4/17/2002,#N/A N/A,34.44,0,6.66,#N/A N/A,#N/A N/A,496.82,#N/A N/A
4/18/2002,#N/A N/A,34.45,0,6.66,#N/A N/A,#N/A N/A,496.9,#N/A N/A
4/19/2002,#N/A N/A,34.45,0.018146,6.66,#N/A N/A,#N/A N/A,496.89,#N/A N/A
4/22/2002,#N/A N/A,34.45,0,6.66,#N/A N/A,#N/A N/A,496.88,#N/A N/A
4/23/2002,#N/A N/A,34.23,0.030818,6.66,#N/A N/A,#N/A N/A,493.94,#N/A N/A
4/24/2002,#N/A N/A,34.23,0,6.66,#N/A N/A,#N/A N/A,493.86,#N/A N/A
4/25/2002,#N/A N/A,34.23,0,6.66,#N/A N/A,#N/A N/A,493.84,#N/A N/A
4/26/2002,#N/A N/A,34.21,0,6.66,#N/A N/A,#N/A N/A,493.72,#N/A N/A
4/29/2002,#N/A N/A,34.21,0.287443,6.66,#N/A N/A,#N/A N/A,493.71,#N/A N/A
4/30/2002,#N/A N/A,34.2,0.316132,6.66,#N/A N/A,#N/A N/A,493.6,#N/A N/A
5/1/2002,#N/A N/A,34.2,0,6.66,#N/A N/A,#N/A N/A,493.6,#N/A N/A
5/2/2002,#N/A N/A,34.2,0,6.66,#N/A N/A,#N/A N/A,493.6,#N/A N/A
5/3/2002,#N/A N/A,34.2,0,6.66,#N/A N/A,#N/A N/A,493.6,#N/A N/A
5/6/2002,#N/A N/A,34.2,0,6.66,#N/A N/A,#N/A N/A,493.6,#N/A N/A
5/7/2002,#N/A N/A,34.2,0,6.66,#N/A N/A,#N/A N/A,493.6,#N/A N/A
5/8/2002,#N/A N/A,34.2,0,6.66,#N/A N/A,#N/A N/A,493.65,#N/A N/A
5/9/2002,#N/A N/A,34.19,0.04323,6.66,#N/A N/A,#N/A N/A,493.67,#N/A N/A
5/10/2002,#N/A N/A,34.19,0.016173,6.66,#N/A N/A,#N/A N/A,493.64,#N/A N/A
5/13/2002,#N/A N/A,34.19,0.076891,6.73,#N/A N/A,#N/A N/A,489.99,#N/A N/A
5/14/2002,#N/A N/A,34.17,0.00827,6.73,#N/A N/A,#N/A N/A,489.94,#N/A N/A
5/15/2002,#N/A N/A,34.79,0.186295,6.85,#N/A N/A,#N/A N/A,491.15,#N/A N/A
5/16/2002,#N/A N/A,34.83,0.106786,6.85,#N/A N/A,#N/A N/A,491.43,#N/A N/A
5/17/2002,#N/A N/A,34.86,0.006211,6.86,#N/A N/A,#N/A N/A,491.13,#N/A N/A
5/20/2002,#N/A N/A,34.85,0.235891,6.86,#N/A N/A,#N/A N/A,491.1,#N/A N/A
5/21/2002,#N/A N/A,34.83,0.120503,6.86,#N/A N/A,#N/A N/A,491.01,#N/A N/A
5/22/2002,#N/A N/A,34.79,0.39305,6.86,#N/A N/A,#N/A N/A,490.49,#N/A N/A
5/23/2002,#N/A N/A,34.77,0.200365,6.86,#N/A N/A,#N/A N/A,490.43,#N/A N/A
5/24/2002,#N/A N/A,34.74,0.073047,6.86,#N/A N/A,#N/A N/A,490.25,#N/A N/A
5/27/2002,#N/A N/A,34.9,0.149103,6.86,#N/A N/A,#N/A N/A,492.75,#N/A N/A
5/28/2002,#N/A N/A,34.72,0.060723,6.86,#N/A N/A,#N/A N/A,490.1,#N/A N/A
5/29/2002,#N/A N/A,34.7,0.160595,6.86,#N/A N/A,#N/A N/A,490.02,#N/A N/A
5/30/2002,#N/A N/A,34.71,0.036973,6.86,#N/A N/A,#N/A N/A,490.1,#N/A N/A
5/31/2002,#N/A N/A,34.72,0.132813,6.86,#N/A N/A,#N/A N/A,489.97,#N/A N/A
6/3/2002,#N/A N/A,34.77,0.390011,6.86,#N/A N/A,#N/A N/A,490.23,#N/A N/A
6/4/2002,#N/A N/A,34.76,0.064342,6.86,#N/A N/A,#N/A N/A,490.18,#N/A N/A
6/5/2002,#N/A N/A,34.79,0,6.87,#N/A N/A,#N/A N/A,490.25,#N/A N/A
6/6/2002,#N/A N/A,34.81,0.133931,6.87,#N/A N/A,#N/A N/A,490.22,#N/A N/A
6/7/2002,#N/A N/A,34.8,0.046849,6.87,#N/A N/A,#N/A N/A,490.21,#N/A N/A
6/10/2002,#N/A N/A,34.8,0.067805,6.87,#N/A N/A,#N/A N/A,490.1,#N/A N/A
6/11/2002,#N/A N/A,34.78,0.077808,6.87,#N/A N/A,#N/A N/A,490.1,#N/A N/A
6/12/2002,#N/A N/A,34.79,0.134051,6.87,#N/A N/A,#N/A N/A,490.1,#N/A N/A
6/13/2002,#N/A N/A,34.87,0.243855,6.88,#N/A N/A,#N/A N/A,490.31,#N/A N/A
6/14/2002,#N/A N/A,34.83,0.106445,6.88,#N/A N/A,#N/A N/A,489.69,#N/A N/A
6/17/2002,#N/A N/A,34.84,0.496963,6.88,#N/A N/A,#N/A N/A,489.73,#N/A N/A
6/18/2002,#N/A N/A,34.89,0.334709,6.89,#N/A N/A,#N/A N/A,489.92,#N/A N/A
6/19/2002,#N/A N/A,34.9,1.23689,6.89,#N/A N/A,#N/A N/A,489.95,#N/A N/A
6/20/2002,#N/A N/A,34.9,1.049101,6.89,#N/A N/A,#N/A N/A,490.06,#N/A N/A
6/21/2002,#N/A N/A,34.9,0.15966,6.89,#N/A N/A,#N/A N/A,490.06,#N/A N/A
6/24/2002,#N/A N/A,34.82,0.162796,6.89,#N/A N/A,#N/A N/A,489.66,#N/A N/A
6/25/2002,#N/A N/A,34.96,0.172801,6.9,#N/A N/A,#N/A N/A,489.96,#N/A N/A
6/26/2002,#N/A N/A,34.95,0.129746,6.9,#N/A N/A,#N/A N/A,489.66,#N/A N/A
6/27/2002,#N/A N/A,34.97,0.154761,6.9,#N/A N/A,#N/A N/A,489.62,#N/A N/A
6/28/2002,#N/A N/A,35.3,0.056914,6.95,#N/A N/A,#N/A N/A,489.8,#N/A N/A
7/1/2002,#N/A N/A,29.34,0.122043,5.76,#N/A N/A,#N/A N/A,497.29,#N/A N/A
7/2/2002,#N/A N/A,29.37,0.265928,5.77,#N/A N/A,#N/A N/A,497.76,#N/A N/A
7/3/2002,#N/A N/A,29.36,0.09887,5.77,#N/A N/A,#N/A N/A,497.32,#N/A N/A
7/4/2002,#N/A N/A,29.34,0.06567,5.77,#N/A N/A,#N/A N/A,497.3,#N/A N/A
7/5/2002,#N/A N/A,29.35,0.257434,5.77,#N/A N/A,#N/A N/A,497.3,#N/A N/A
7/8/2002,#N/A N/A,29.41,0.161279,5.77,#N/A N/A,#N/A N/A,497.65,#N/A N/A
7/9/2002,#N/A N/A,29.42,0.088712,5.78,#N/A N/A,#N/A N/A,497.33,#N/A N/A
7/10/2002,#N/A N/A,29.41,0.006574,5.78,#N/A N/A,#N/A N/A,497.33,#N/A N/A
7/11/2002,#N/A N/A,29.4,0.224505,5.78,#N/A N/A,#N/A N/A,497.14,#N/A N/A
7/12/2002,#N/A N/A,29.4,0.165506,5.78,#N/A N/A,#N/A N/A,497.17,#N/A N/A
7/15/2002,#N/A N/A,29.38,0.147259,5.78,#N/A N/A,#N/A N/A,497.16,#N/A N/A
7/16/2002,#N/A N/A,29.4,0.071324,5.78,#N/A N/A,#N/A N/A,497.2,#N/A N/A
7/17/2002,#N/A N/A,29.4,0.034323,5.78,#N/A N/A,#N/A N/A,497.27,#N/A N/A
7/18/2002,#N/A N/A,29.44,0.075554,5.79,#N/A N/A,#N/A N/A,497.26,#N/A N/A
7/19/2002,#N/A N/A,29.42,0.170983,5.79,#N/A N/A,#N/A N/A,497.26,#N/A N/A
7/22/2002,#N/A N/A,29.41,3.492547,5.79,#N/A N/A,#N/A N/A,497,#N/A N/A
7/23/2002,#N/A N/A,29.43,0.147487,5.8,#N/A N/A,#N/A N/A,496.74,#N/A N/A
7/24/2002,#N/A N/A,29.44,0.072109,5.8,#N/A N/A,#N/A N/A,496.79,#N/A N/A
7/25/2002,#N/A N/A,29.44,0.129521,5.8,#N/A N/A,#N/A N/A,496.84,#N/A N/A
7/26/2002,#N/A N/A,29.43,0.194893,5.8,#N/A N/A,#N/A N/A,496.86,#N/A N/A
7/29/2002,#N/A N/A,29.44,0.032297,5.8,#N/A N/A,#N/A N/A,496.97,#N/A N/A
7/30/2002,#N/A N/A,29.48,0.020618,5.8,#N/A N/A,#N/A N/A,497,#N/A N/A
7/31/2002,#N/A N/A,29.46,0.067095,5.8,#N/A N/A,#N/A N/A,496.9,#N/A N/A
8/1/2002,#N/A N/A,29.47,0.072275,5.8,#N/A N/A,#N/A N/A,496.95,#N/A N/A
8/2/2002,#N/A N/A,29.46,0.005531,5.8,#N/A N/A,#N/A N/A,496.91,#N/A N/A
8/5/2002,#N/A N/A,29.47,0.002048,5.8,#N/A N/A,#N/A N/A,496.83,#N/A N/A
8/6/2002,#N/A N/A,29.47,0.031737,5.81,#N/A N/A,#N/A N/A,496.67,#N/A N/A
8/7/2002,#N/A N/A,29.48,0.021438,5.81,#N/A N/A,#N/A N/A,496.67,#N/A N/A
8/8/2002,#N/A N/A,29.48,0.004582,5.81,#N/A N/A,#N/A N/A,496.66,#N/A N/A
8/9/2002,#N/A N/A,29.47,0.011972,5.81,#N/A N/A,#N/A N/A,496.47,#N/A N/A
8/12/2002,#N/A N/A,29.47,0.044655,5.81,#N/A N/A,#N/A N/A,496.5,#N/A N/A
8/13/2002,#N/A N/A,29.47,0.141289,5.81,#N/A N/A,#N/A N/A,496.48,#N/A N/A
8/14/2002,#N/A N/A,29.47,0.002802,5.81,#N/A N/A,#N/A N/A,496.49,#N/A N/A
8/15/2002,#N/A N/A,29.48,0.030663,5.82,#N/A N/A,#N/A N/A,496.1,#N/A N/A
8/16/2002,#N/A N/A,29.64,0.137623,5.85,#N/A N/A,#N/A N/A,496.33,#N/A N/A
8/19/2002,#N/A N/A,29.61,0.050783,5.85,#N/A N/A,#N/A N/A,495.63,#N/A N/A
8/20/2002,#N/A N/A,29.63,0.058908,5.85,#N/A N/A,#N/A N/A,495.72,#N/A N/A
8/21/2002,#N/A N/A,29.62,0.008141,5.85,#N/A N/A,#N/A N/A,495.69,#N/A N/A
8/22/2002,#N/A N/A,29.65,0.335925,5.85,#N/A N/A,#N/A N/A,495.91,#N/A N/A
8/23/2002,#N/A N/A,29.72,0.054803,5.87,#N/A N/A,#N/A N/A,495.85,#N/A N/A
8/26/2002,#N/A N/A,29.71,0.034164,5.87,#N/A N/A,#N/A N/A,495.9,#N/A N/A
8/27/2002,#N/A N/A,29.7,0.021427,5.87,#N/A N/A,#N/A N/A,495.84,#N/A N/A
8/28/2002,#N/A N/A,29.83,0,5.89,#N/A N/A,#N/A N/A,496.28,#N/A N/A
8/29/2002,#N/A N/A,29.84,0.008053,5.89,#N/A N/A,#N/A N/A,496.3,#N/A N/A
8/30/2002,#N/A N/A,29.73,0,5.89,#N/A N/A,#N/A N/A,494.06,#N/A N/A
9/2/2002,#N/A N/A,29.72,0,5.89,#N/A N/A,#N/A N/A,494.03,#N/A N/A
9/3/2002,#N/A N/A,29.67,0,5.88,#N/A N/A,#N/A N/A,494.15,#N/A N/A
9/4/2002,#N/A N/A,29.67,0,5.88,#N/A N/A,#N/A N/A,494.12,#N/A N/A
9/5/2002,#N/A N/A,29.67,0.025377,5.88,#N/A N/A,#N/A N/A,494.12,#N/A N/A
9/6/2002,#N/A N/A,29.7,0,5.89,#N/A N/A,#N/A N/A,494.47,#N/A N/A
9/9/2002,#N/A N/A,29.69,0,5.89,#N/A N/A,#N/A N/A,494.44,#N/A N/A
9/10/2002,#N/A N/A,29.69,0,5.89,#N/A N/A,#N/A N/A,494.4,#N/A N/A
9/11/2002,#N/A N/A,29.7,0.00167,5.89,#N/A N/A,#N/A N/A,494.51,#N/A N/A
9/12/2002,#N/A N/A,29.7,0.01651,5.89,#N/A N/A,#N/A N/A,494.5,#N/A N/A
9/13/2002,#N/A N/A,29.71,0,5.89,#N/A N/A,#N/A N/A,494.52,#N/A N/A
9/16/2002,#N/A N/A,29.6,0,5.89,#N/A N/A,#N/A N/A,492.83,#N/A N/A
9/17/2002,#N/A N/A,29.61,0,5.89,#N/A N/A,#N/A N/A,492.84,#N/A N/A
9/18/2002,#N/A N/A,29.64,0,5.89,#N/A N/A,#N/A N/A,492.91,#N/A N/A
9/19/2002,#N/A N/A,29.66,0,5.9,#N/A N/A,#N/A N/A,493.01,#N/A N/A
9/20/2002,#N/A N/A,29.65,0,5.9,#N/A N/A,#N/A N/A,493,#N/A N/A
9/23/2002,#N/A N/A,29.65,0.765132,5.9,#N/A N/A,#N/A N/A,492.98,#N/A N/A
9/24/2002,#N/A N/A,29.66,0,5.9,#N/A N/A,#N/A N/A,493.02,#N/A N/A
9/25/2002,#N/A N/A,29.67,0,5.9,#N/A N/A,#N/A N/A,493.04,#N/A N/A
9/26/2002,#N/A N/A,29.69,0,5.9,#N/A N/A,#N/A N/A,493.12,#N/A N/A
9/27/2002,#N/A N/A,29.55,0,5.89,#N/A N/A,#N/A N/A,491.4,#N/A N/A
9/30/2002,#N/A N/A,29.55,0,5.76,#N/A N/A,#N/A N/A,501.71,#N/A N/A
10/1/2002,#N/A N/A,29.55,0,5.76,#N/A N/A,#N/A N/A,501.64,#N/A N/A
10/2/2002,#N/A N/A,29.55,0,5.76,#N/A N/A,#N/A N/A,501.64,#N/A N/A
10/3/2002,#N/A N/A,29.55,0,5.76,#N/A N/A,#N/A N/A,501.64,#N/A N/A
10/4/2002,#N/A N/A,29.55,0,5.76,#N/A N/A,#N/A N/A,501.64,#N/A N/A
10/7/2002,#N/A N/A,29.55,0,5.76,#N/A N/A,#N/A N/A,501.64,#N/A N/A
10/8/2002,#N/A N/A,29.51,0,5.76,#N/A N/A,#N/A N/A,501.71,#N/A N/A
10/9/2002,#N/A N/A,30.75,0,5.81,#N/A N/A,#N/A N/A,519.75,#N/A N/A
10/10/2002,#N/A N/A,30.77,0,5.81,#N/A N/A,#N/A N/A,519.75,#N/A N/A
10/11/2002,#N/A N/A,30.36,0,5.81,#N/A N/A,#N/A N/A,512.3,#N/A N/A
10/14/2002,#N/A N/A,30.36,0,5.81,#N/A N/A,#N/A N/A,512.22,#N/A N/A
10/15/2002,#N/A N/A,30.36,0,5.81,#N/A N/A,#N/A N/A,512.16,#N/A N/A
10/16/2002,#N/A N/A,30.37,0,5.81,#N/A N/A,#N/A N/A,512.2,#N/A N/A
10/17/2002,#N/A N/A,30.37,0,5.81,#N/A N/A,#N/A N/A,512.22,#N/A N/A
10/18/2002,#N/A N/A,30.38,0.026816,5.81,#N/A N/A,#N/A N/A,512.21,#N/A N/A
10/21/2002,#N/A N/A,30.37,0,5.81,#N/A N/A,#N/A N/A,512.19,#N/A N/A
10/22/2002,#N/A N/A,30.37,0,5.81,#N/A N/A,#N/A N/A,512.22,#N/A N/A
10/23/2002,#N/A N/A,30.37,0,5.81,#N/A N/A,#N/A N/A,512.17,#N/A N/A
10/24/2002,#N/A N/A,30.39,0,5.82,#N/A N/A,#N/A N/A,512.28,#N/A N/A
10/25/2002,#N/A N/A,30.4,0,5.82,#N/A N/A,#N/A N/A,512.34,#N/A N/A
10/28/2002,#N/A N/A,30.36,0,5.82,#N/A N/A,#N/A N/A,511.61,#N/A N/A
10/29/2002,#N/A N/A,30.38,0.016062,5.82,#N/A N/A,#N/A N/A,511.78,#N/A N/A
10/30/2002,#N/A N/A,30.38,0,5.82,#N/A N/A,#N/A N/A,511.72,#N/A N/A
10/31/2002,#N/A N/A,30.42,0.002887,5.83,#N/A N/A,#N/A N/A,511.89,#N/A N/A
11/1/2002,#N/A N/A,30.35,0,5.83,#N/A N/A,#N/A N/A,510.76,#N/A N/A
11/4/2002,#N/A N/A,30.36,0,5.83,#N/A N/A,#N/A N/A,510.8,#N/A N/A
11/5/2002,#N/A N/A,30.35,0,5.83,#N/A N/A,#N/A N/A,510.79,#N/A N/A
11/6/2002,#N/A N/A,30.35,0,5.83,#N/A N/A,#N/A N/A,510.82,#N/A N/A
11/7/2002,#N/A N/A,30.41,0,5.84,#N/A N/A,#N/A N/A,511,#N/A N/A
11/8/2002,#N/A N/A,30.43,0,5.84,#N/A N/A,#N/A N/A,511.12,#N/A N/A
11/11/2002,#N/A N/A,30.44,0,5.84,#N/A N/A,#N/A N/A,511.15,#N/A N/A
11/12/2002,#N/A N/A,30.46,0.003381,5.84,#N/A N/A,#N/A N/A,511.18,#N/A N/A
11/13/2002,#N/A N/A,30.45,0,5.84,#N/A N/A,#N/A N/A,511.17,#N/A N/A
11/14/2002,#N/A N/A,30.46,0,5.84,#N/A N/A,#N/A N/A,511.23,#N/A N/A
11/15/2002,#N/A N/A,30.45,0,5.84,#N/A N/A,#N/A N/A,511.25,#N/A N/A
11/18/2002,#N/A N/A,30.44,0.019036,5.84,#N/A N/A,#N/A N/A,511.18,#N/A N/A
11/19/2002,#N/A N/A,30.44,0,5.84,#N/A N/A,#N/A N/A,511.19,#N/A N/A
11/20/2002,#N/A N/A,30.46,0,5.84,#N/A N/A,#N/A N/A,511.28,#N/A N/A
11/21/2002,#N/A N/A,30.47,0,5.84,#N/A N/A,#N/A N/A,511.39,#N/A N/A
11/22/2002,#N/A N/A,30.48,0,5.84,#N/A N/A,#N/A N/A,511.39,#N/A N/A
11/25/2002,#N/A N/A,30.47,0,5.84,#N/A N/A,#N/A N/A,511.38,#N/A N/A
11/26/2002,#N/A N/A,30.48,0,5.84,#N/A N/A,#N/A N/A,511.41,#N/A N/A
11/27/2002,#N/A N/A,30.5,0,5.84,#N/A N/A,#N/A N/A,511.46,#N/A N/A
11/28/2002,#N/A N/A,30.49,0.012809,5.84,#N/A N/A,#N/A N/A,511.4,#N/A N/A
11/29/2002,#N/A N/A,30.49,0,5.84,#N/A N/A,#N/A N/A,511.37,#N/A N/A
12/2/2002,#N/A N/A,30.52,0,5.85,#N/A N/A,#N/A N/A,511.6,#N/A N/A
12/3/2002,#N/A N/A,30.5,0.002907,5.85,#N/A N/A,#N/A N/A,511.43,#N/A N/A
12/4/2002,#N/A N/A,30.5,0,5.85,#N/A N/A,#N/A N/A,511.41,#N/A N/A
12/5/2002,#N/A N/A,30.49,0,5.85,#N/A N/A,#N/A N/A,511.29,#N/A N/A
12/6/2002,#N/A N/A,30.48,0,5.85,#N/A N/A,#N/A N/A,511.27,#N/A N/A
12/9/2002,#N/A N/A,30.49,0,5.85,#N/A N/A,#N/A N/A,511.27,#N/A N/A
12/10/2002,#N/A N/A,30.52,0,5.85,#N/A N/A,#N/A N/A,511.47,#N/A N/A
12/11/2002,#N/A N/A,30.52,0,5.85,#N/A N/A,#N/A N/A,511.37,#N/A N/A
12/12/2002,#N/A N/A,30.45,0,5.85,#N/A N/A,#N/A N/A,510.35,#N/A N/A
12/13/2002,#N/A N/A,30.44,0,5.85,#N/A N/A,#N/A N/A,510.32,#N/A N/A
12/16/2002,#N/A N/A,30.44,0,5.85,#N/A N/A,#N/A N/A,510.3,#N/A N/A
12/17/2002,#N/A N/A,30.43,0,5.85,#N/A N/A,#N/A N/A,510.28,#N/A N/A
12/18/2002,#N/A N/A,30.44,0,5.85,#N/A N/A,#N/A N/A,510.36,#N/A N/A
12/19/2002,#N/A N/A,30.46,0,5.85,#N/A N/A,#N/A N/A,510.45,#N/A N/A
12/20/2002,#N/A N/A,30.46,0,5.85,#N/A N/A,#N/A N/A,510.4,#N/A N/A
12/23/2002,#N/A N/A,30.46,0,5.85,#N/A N/A,#N/A N/A,510.38,#N/A N/A
12/24/2002,#N/A N/A,30.45,0,5.85,#N/A N/A,#N/A N/A,510.32,#N/A N/A
12/25/2002,#N/A N/A,30.46,0,5.85,#N/A N/A,#N/A N/A,510.32,#N/A N/A
12/26/2002,#N/A N/A,30.51,0,5.86,#N/A N/A,#N/A N/A,510.47,#N/A N/A
12/27/2002,#N/A N/A,30.5,0,5.86,#N/A N/A,#N/A N/A,510.45,#N/A N/A
12/30/2002,#N/A N/A,30.49,0,5.86,#N/A N/A,#N/A N/A,510.34,#N/A N/A
12/31/2002,#N/A N/A,32.37,0,6.18,#N/A N/A,#N/A N/A,512.45,#N/A N/A
1/1/2003,#N/A N/A,32.37,0,6.18,#N/A N/A,#N/A N/A,512.45,#N/A N/A
1/2/2003,#N/A N/A,32.36,0,6.18,#N/A N/A,#N/A N/A,512.42,#N/A N/A
1/3/2003,#N/A N/A,32.36,0,6.18,#N/A N/A,#N/A N/A,512.44,#N/A N/A
1/6/2003,#N/A N/A,32.43,0,6.18,#N/A N/A,#N/A N/A,515.21,#N/A N/A
1/7/2003,#N/A N/A,32.62,0,6.19,#N/A N/A,#N/A N/A,517.45,#N/A N/A
1/8/2003,#N/A N/A,32.63,0,6.19,#N/A N/A,#N/A N/A,517.51,#N/A N/A
1/9/2003,#N/A N/A,32.63,0,6.19,#N/A N/A,#N/A N/A,517.52,#N/A N/A
1/10/2003,#N/A N/A,32.63,0,6.19,#N/A N/A,#N/A N/A,517.51,#N/A N/A
1/13/2003,#N/A N/A,32.62,0,6.19,#N/A N/A,#N/A N/A,517.43,#N/A N/A
1/14/2003,#N/A N/A,32.65,0,6.2,#N/A N/A,#N/A N/A,517.66,#N/A N/A
1/15/2003,#N/A N/A,32.64,0,6.2,#N/A N/A,#N/A N/A,517.58,#N/A N/A
1/16/2003,#N/A N/A,32.65,0,6.2,#N/A N/A,#N/A N/A,517.64,#N/A N/A
1/17/2003,#N/A N/A,32.65,0,6.2,#N/A N/A,#N/A N/A,517.65,#N/A N/A
1/20/2003,#N/A N/A,32.65,0,6.2,#N/A N/A,#N/A N/A,517.71,#N/A N/A
1/21/2003,#N/A N/A,32.43,0,6.2,#N/A N/A,#N/A N/A,514.24,#N/A N/A
1/22/2003,#N/A N/A,32.46,0,6.2,#N/A N/A,#N/A N/A,514.34,#N/A N/A
1/23/2003,#N/A N/A,32.46,0,6.2,#N/A N/A,#N/A N/A,514.38,#N/A N/A
1/24/2003,#N/A N/A,32.46,0,6.2,#N/A N/A,#N/A N/A,514.39,#N/A N/A
1/27/2003,#N/A N/A,32.46,0,6.2,#N/A N/A,#N/A N/A,514.38,#N/A N/A
1/28/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.56,#N/A N/A
1/29/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.5,#N/A N/A
1/30/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.5,#N/A N/A
1/31/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.5,#N/A N/A
2/3/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.5,#N/A N/A
2/4/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.5,#N/A N/A
2/5/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.5,#N/A N/A
2/6/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.5,#N/A N/A
2/7/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.5,#N/A N/A
2/10/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.46,#N/A N/A
2/11/2003,#N/A N/A,32.48,0,6.2,#N/A N/A,#N/A N/A,514.47,#N/A N/A
2/12/2003,#N/A N/A,32.51,0,6.21,#N/A N/A,#N/A N/A,514.68,#N/A N/A
2/13/2003,#N/A N/A,32.51,0,6.21,#N/A N/A,#N/A N/A,514.62,#N/A N/A
2/14/2003,#N/A N/A,32.51,0,6.21,#N/A N/A,#N/A N/A,514.61,#N/A N/A
2/17/2003,#N/A N/A,32.51,0,6.21,#N/A N/A,#N/A N/A,514.57,#N/A N/A
2/18/2003,#N/A N/A,32.51,0,6.21,#N/A N/A,#N/A N/A,514.55,#N/A N/A
2/19/2003,#N/A N/A,32.51,0,6.21,#N/A N/A,#N/A N/A,514.54,#N/A N/A
2/20/2003,#N/A N/A,32.49,0,6.21,#N/A N/A,#N/A N/A,513.94,#N/A N/A
2/21/2003,#N/A N/A,32.49,0,6.21,#N/A N/A,#N/A N/A,513.9,#N/A N/A
2/24/2003,#N/A N/A,32.49,0,6.21,#N/A N/A,#N/A N/A,513.84,#N/A N/A
2/25/2003,#N/A N/A,32.49,0,6.21,#N/A N/A,#N/A N/A,513.88,#N/A N/A
2/26/2003,#N/A N/A,32.54,0,6.22,#N/A N/A,#N/A N/A,514.14,#N/A N/A
2/27/2003,#N/A N/A,32.54,0,6.22,#N/A N/A,#N/A N/A,514.21,#N/A N/A
2/28/2003,#N/A N/A,32.54,0,6.22,#N/A N/A,#N/A N/A,514.22,#N/A N/A
